id,slug,name,metacritic,released,tba,updated,website,rating,rating_top,playtime,achievements_count,ratings_count,suggestions_count,game_series_count,reviews_count,platforms,developers,genres,publishers,esrb_rating,added_status_yet,added_status_owned,added_status_beaten,added_status_toplay,added_status_dropped,added_status_playing
100077,downside-up,Downside Up,,12/13/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,61,0,0,PC,joebain,Action,,,0,0,0,0,0,0
100078,gary-springarms-global-game-jam-17,Gary SpringArms - Global Game Jam 17,,1/23/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,97,0,0,PC||macOS,Team Gormless,Action,,,0,0,0,0,0,0
100079,cosmonet,Cosmonet,,2/5/2018,FALSE,1/9/2019 12:41,,0,0,0,0,1,67,0,1,PC||macOS,Sean Bouchard||Martzi,,,,0,2,0,0,0,0
10008,sudden-strike-4,Sudden Strike 4,77,8/10/2017,FALSE,10/22/2019 14:21,http://www.kalypsomedia.com/,3.12,4,2,121,32,546,4,33,macOS||iOS||Linux||PC||PlayStation 4,Kalypso Media||Kite Games,Action||Strategy,Kalypso Media||Kalypso,Mature,64,603,3,6,13,4
100080,vr-jurassic-cardboard-park,VR Jurassic - Cardboard Park,,2/7/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,242,0,0,PC,LvlAppStudio,Simulation,,,0,0,0,0,0,0
100082,freddys-vr,Freddy's Vr,,6/3/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,13,0,0,PC,Case1,Strategy,,,0,0,0,0,0,0
100083,frogbike,Frogbike,,8/12/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,41,0,0,PC||macOS,Dadcore Digital,Puzzle,,,0,0,0,0,0,0
100084,roguefort,Roguefort,,3/5/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,51,0,0,PC,Xenotrope Games,Adventure,,,0,0,0,0,0,0
100086,lampette,Lampette,,7/18/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,17,0,0,PC,Alfreddy,,,,0,0,0,0,0,0
100087,scrapper-showdown,Scrapper Showdown,,5/5/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,127,0,0,PC,retrorocketeers,Shooter,,,0,0,0,0,0,0
100088,no-danger-is-too-much,No Danger Is Too Much,,12/4/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,41,0,0,PC||macOS||Linux||Web,Kappa.b,Strategy,,,0,0,0,0,0,0
100089,cosmic-chicken,Cosmic Chicken,,5/26/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,130,0,0,PC,Slothy Labs,Action||Racing,,,0,0,0,0,0,0
10009,captain-lycop-invasion-of-the-heters,Captain Lycop: Invasion of the Heters,,2/10/2017,FALSE,8/28/2019 22:14,http://aeronie.fr/lycop/index_en.html,0,0,4,0,0,274,0,0,PC||Linux,Aéronie,Action||Adventure||Indie,Aéronie,,0,55,0,0,0,0
100090,papai-noel-is-dead,Papai Noel is Dead,,9/24/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,140,0,0,PC,Pedro Paiva,Platformer,,,0,0,0,0,0,0
100091,bollocks-biker,Bollocks Biker,,4/11/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,66,0,0,PC||macOS,nomalles,Simulation,,,0,0,0,0,0,0
100092,the-infamous,The infamous @,,3/19/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,79,0,0,Linux,sgadrat,Action,,,0,0,0,0,0,0
100093,verald-defense,Verald Defense,,5/9/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,149,0,0,PC,MDVGames,Strategy,,,0,0,0,0,0,0
100094,dream-gazer,Dream Gazer,,12/22/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,48,0,0,PC||Web,Richard_Daskas,Platformer,,,0,0,0,0,0,0
100095,sepia-and-the-magical-book,Sepia and the Magical Book,,3/28/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,52,0,0,PC,konoe,Platformer,,,0,0,0,0,0,0
100096,giga-girl-itch,Giga Girl (itch),,12/8/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,172,0,0,PC,Outgunned Games,Platformer,,,0,0,0,0,0,0
100097,flable-tip,Flable Tip,,8/8/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,45,0,0,PC,Cosmic Adventure Squad,Simulation,,,0,0,0,0,0,0
100098,star-wrecker-pre-demo-demo,Star Wrecker Pre-Demo Demo,,5/16/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,101,0,0,PC,Mr Frog,Action,,,0,0,0,0,0,0
100099,bullets,Bullets!,,7/24/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,20,0,0,PC,Lethargic in the Park,Shooter,,,0,0,0,0,0,0
10010,riders-of-asgard,Riders of Asgard,,3/31/2017,FALSE,8/28/2019 22:14,http://www.ridersofasgard.com/,0,0,1,21,0,508,0,0,PC||Linux,Gobbo Games,Sports||Indie,Gobbo Games,,0,5,0,0,0,0
100100,comforting-sounds,Comforting Sounds,,11/13/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,11,0,0,PC||macOS||Web,melessthanthree,Simulation,,,0,0,0,0,0,0
100101,super-capybros-4-advance,Super Capybros. 4 Advance,,10/1/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,252,0,0,PC||Web,kyuu,Action,,,0,0,0,0,0,0
100102,accurate-coastlines,Accurate Coastlines,,11/9/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,19,0,0,Web,ClÃ©ment Duquesne,Simulation,,,0,0,0,0,0,0
100103,road-to-ruin,Road to Ruin,,7/20/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,74,0,0,,TomCooper3D,,,,0,0,0,0,0,0
100104,bob-tylerc,BOB (TylerC),,8/9/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,11,0,0,PC,TylerC,Platformer,,,0,0,0,0,0,0
100105,zasa-an-ai-story-itch,Zasa - An AI Story (itch),,4/11/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,81,0,0,PC,Rainssong,Puzzle,,,0,0,0,0,0,0
100106,the-congress-of-monsterdom,The Congress of Monsterdom,,12/4/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,80,0,0,PC,Artylo,,,,0,0,0,0,0,0
100107,surf-shogun,Surf Shogun,,3/20/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,60,0,0,PC,FarmerGnome,Action,,,0,0,0,0,0,0
100108,mouse-boat,Mouse Boat,,3/31/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,93,0,0,PC,CowThing,,,,0,0,0,0,0,0
100109,drawn-in,Drawn In,,5/21/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,142,0,0,PC,bunnybreaker,Shooter,,,0,0,0,0,0,0
10011,mouse-playhouse,Mouse Playhouse,,3/31/2017,FALSE,8/28/2019 22:14,http://www.smu.edu/Guildhall/Academics/Student-Work/Team-Game-Projects/Mouse-Playhouse,0,0,1,15,0,205,0,0,PC,Tinkertainment,Casual||Indie,SMU Guildhall,,1,50,0,0,1,0
100110,project-scarf-demo,Project: Scarf - Demo,,2/25/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,183,0,0,PC,1StupidRat - Toxic Sasquatch,RPG,,,0,0,0,0,0,0
100111,trapped-demon,Trapped Demon,,12/21/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,147,0,0,PC,Rango,Puzzle||Platformer,,,0,0,0,0,0,0
100112,2v-hoverbike-itch,2V Hoverbike (itch),,5/21/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,202,0,0,PC||macOS,Intertum,Shooter,,,0,0,0,0,0,0
100113,dual-wielded,Dual Wielded,,4/18/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,29,0,0,Web,Alex T. Colombini,Platformer,,,0,0,0,0,0,0
100115,dadoor,Dadoor,,7/31/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,199,0,0,PC,Folz,Action,,,0,0,0,0,0,0
100116,project-starship-itch,Project Starship (itch),,10/2/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,154,0,0,PC,xXarabongXx,Shooter,,,0,1,0,0,0,0
100117,super-skeleboy,Super Skeleboy,,7/26/2015,FALSE,8/28/2019 23:25,,0,0,0,0,0,58,0,0,Web,rarelikeaunicorn,Platformer,,,0,0,0,0,0,0
100119,ghostblasters-you-know-who-to-call,Ghostblasters: You Know Who to Call,,3/22/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,21,0,0,Web,donboody,Platformer,,,0,1,0,0,0,0
10012,dawn,Dawn,,3/31/2017,FALSE,9/17/2019 13:53,http://www.smu.edu/Guildhall/Academics/Student-Work/Team-Game-Projects/Dawn,0,0,1,12,2,277,0,2,PC,Brave Rabbit Games,Adventure||Casual,SMU Guildhall,,2,85,3,0,0,0
100120,aarons-particle-space,Aaron's Particle Space,,4/3/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,127,0,0,PC,AaronB,Simulation||Educational,,,0,0,0,0,0,0
100121,tapsailing,Tapsailing,,5/28/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,103,0,0,PC,Vonnbit,Simulation,,,0,0,0,0,0,0
100122,null,NULL,,1/9/2018,FALSE,5/8/2020 13:42,,0,4,0,0,5,70,0,5,PC||macOS||Linux,Jusiv,Adventure||Puzzle,,,0,3,0,1,0,1
100123,teh-stream-a-twizted-tale,Teh Stream: A Twizted Tale,,5/13/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,48,0,0,PC,Leggy,Adventure,,,0,0,0,0,0,0
100124,coop-action-game-kit,Coop Action Game Kit,,11/8/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,49,0,0,PC||macOS,DanielSnd,Shooter,,,0,0,0,0,0,0
100125,roru,Roru,,10/10/2016,FALSE,8/28/2019 23:28,,0,0,0,0,0,46,0,0,PC||macOS||Linux,Gero,Puzzle||Platformer,,,0,0,0,0,0,0
100126,nanovirus,NanoVirus,,4/6/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,29,0,0,PC,Jay Yabsley,Action,,,0,0,0,0,0,0
100127,dungeon-scoundrel,Dungeon Scoundrel,,3/23/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,67,0,0,Web,Bret Sepulveda,RPG,,,0,0,0,0,0,0
100128,just-feel,Just Feel,,6/23/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,77,0,0,PC,AmelieBy,,,,0,0,0,0,0,0
10013,mxgp3,MXGP3 - The Official Motocross Videogame,,5/29/2017,FALSE,10/31/2019 23:52,http://mxgpvideogame.com/,2.78,3,3,109,18,567,0,18,Xbox One||PC||Nintendo Switch||PlayStation 4,Milestone,Simulation||Sports||Racing,Milestone,Everyone 10+,4,100,2,1,6,0
100130,mirror-protocol,Mirror Protocol,,2/7/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,116,0,0,PC||macOS||Linux,POLIMI Game Collective,,,,0,0,0,0,0,0
100131,act-of-mercy,Act of Mercy,,7/3/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,274,0,0,PC,Zircona Works,RPG,,,0,0,0,0,0,0
100132,rain-fall,Rain Fall,,3/26/2018,FALSE,8/28/2019 23:25,,0,0,0,0,0,79,0,0,PC||macOS,Old School Entertainment,Puzzle,,,0,0,0,0,0,0
100133,bash-foxycut,Bash Foxycut,,8/24/2018,FALSE,8/28/2019 23:25,,0,0,0,0,0,27,0,0,PC,tomqz,Platformer,,,0,0,0,0,0,0
100134,pmcman,Pμcman,,10/17/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,27,0,0,Web,William John Holly,Adventure,,,0,0,0,0,0,0
100135,elemental-warrior,Elemental Warrior,,2/25/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,112,0,0,PC,bunaguchi,Platformer,,,0,0,0,0,0,0
100136,papi-commando-100-free-version-pc,Papi Commando - 100% Free Version PC !,,12/21/2014,FALSE,8/28/2019 23:25,,0,0,0,0,0,149,0,0,PC,Studio Vetea,Action,,,0,0,0,0,0,0
100137,humdrum,Humdrum,,9/4/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,4,0,0,PC,Artifice Machine,Puzzle,,,0,0,0,0,0,0
100138,krampus-quest-itch,Krampus Quest (itch),,10/11/2017,FALSE,8/28/2019 23:25,,0,0,0,0,0,361,0,0,PC,FrozenRose,Platformer,,,0,0,0,0,0,0
100139,matter,Matter (itch),,12/14/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,231,0,0,PC,Juan Barba,Adventure,,,0,0,0,0,0,0
10014,einlanzer,Einlanzer,,3/1/2017,FALSE,8/28/2019 22:14,http://www.einlanzergame.com,0,0,7,37,0,343,0,0,PC,Andrew Ryan Henke,RPG,Nostalgia Addict Games,,0,11,1,1,0,0
100141,starjunk-dssr,Starjunk DSSR,,5/23/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,77,0,0,PC,charon@ss,RPG,,,0,0,0,0,0,0
100142,foxglove,Foxglove,,4/2/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,5,0,0,Web,minuo,,,,0,0,0,0,0,0
100143,gate,GATE,,8/22/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,33,0,0,PC,m-lckr,Puzzle,,,0,0,0,0,0,0
100144,snownews,SnowNews,,2/11/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,97,0,0,PC,DavidPixel,Adventure,,,0,0,0,0,0,0
100145,dinos-stole-my-hyperdrive,Dinos Stole My Hyperdrive,,4/23/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,44,0,0,Web,Jerementor,Platformer,,,0,0,0,0,0,0
100147,the-devils-asshole,The Devil's Asshole,,3/14/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,23,0,0,Web,anna anthropy,,,,0,0,0,0,0,0
100148,the-little-prince,The Little Prince,,8/28/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,162,0,0,PC,CerebralTiger,Action,,,0,0,0,0,0,0
100149,postman,Postman,,8/12/2018,FALSE,8/28/2019 23:25,,0,0,0,0,0,12,0,0,PC||Web,Mysli,Action||Platformer,,,0,0,0,0,0,0
10015,mortal-online,Mortal Online,,8/31/2015,FALSE,9/17/2019 7:02,http://www.mortalonline.com,2.48,3,1,49,21,491,0,21,PC,Star Vault,Action||RPG||Massively Multiplayer||Indie,Star Vault,,5,316,0,2,11,0
100150,willow-itch,Willow (itch),,6/23/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,230,0,0,PC,KevKev,Platformer,,,0,0,0,0,0,0
100151,skull-dude,Skull Dude,,4/7/2018,FALSE,8/28/2019 23:25,,0,0,0,0,0,51,0,0,PC,TheOtherGuy,Adventure,,,0,0,0,0,0,0
100152,ultra6000,Ultra6000,,3/18/2018,FALSE,8/28/2019 23:25,,0,0,0,0,0,99,0,0,PC||Linux,P1X,Action,,,0,0,0,0,0,0
100153,starfire-lords-genesis,Starfire Lords: Genesis,,6/10/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,209,0,0,PC||macOS||Linux,josefnpat,Shooter,,,0,0,0,0,0,0
100154,race-against-ferrum-gigantes,Race against ferrum gigantes,,4/24/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,137,0,0,PC||macOS||Linux,justinbieshaar,Adventure||Racing,,,0,0,0,0,0,0
100155,rain-game-working-title,Rain Game (working title),,6/11/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,51,0,0,PC,Adam Rezich,Adventure,,,0,0,0,0,0,0
100156,medieval-towns,Medieval Towns,,3/1/2017,FALSE,8/23/2019 12:11,,0,0,0,0,0,99,0,0,PC||macOS||Linux,Brox||Station 437,Action||Massively Multiplayer||Indie,Station 437,,0,0,0,0,0,0
100157,scuttle-at-the-shuttle,Scuttle at the Shuttle,,7/19/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,92,0,0,PC,Matthew_Moore,Fighting,,,0,0,0,0,0,0
100158,the-kleptocracy-of-rodentia,The Kleptocracy of Rodentia,,8/1/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,137,0,0,PC||macOS,Jem Smith,Action,,,0,0,0,0,0,0
100159,lake-serene,Lake Serene,,10/18/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,110,0,0,PC,Reval Indie House,,,,0,0,0,0,0,0
10016,of-guards-and-thieves,Of Guards And Thieves,,7/16/2014,FALSE,1/21/2020 13:20,http://www.ofguardsandthieves.com,2.54,3,1,55,37,650,0,37,PC,Subvert Games,Action||Shooter||Casual||Indie,Subvert Games,,18,415,6,1,18,1
100160,33-grams,33 Grams,,12/14/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,38,0,0,PC||macOS||Linux,Martin Cohen,Adventure,,,0,0,0,0,0,0
100161,beat-trainer-deluxe,Beat Trainer Deluxe,,3/16/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,47,0,0,PC,feversuperstar,,,,0,0,0,0,0,0
100162,castle-chaos-itch,Castle Chaos (itch),,12/23/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,238,0,0,PC||macOS||Linux,GameChump,Action,,,0,0,0,0,0,0
100163,white-window,White Window,,3/27/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,17,0,0,PC,Benal,Puzzle,,,0,0,0,0,0,0
100165,legends-of-pizza-night,Legends of Pizza Night,,9/27/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,20,0,0,Web,Jason Payne,Adventure,,,0,0,0,0,0,0
100167,discocube,DISCOCUBE,,12/12/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,36,0,0,Web,BathPirate,Puzzle,,,0,0,0,0,0,0
100168,bumble-bots,Bumble Bots,,5/21/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,80,0,0,Web,eriban,Action||Puzzle,,,0,0,0,0,0,0
100169,magitech-city-blitz,MagiTech City Blitz,,5/5/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,161,0,0,PC||macOS,TeamTacoCat,,,,0,0,0,0,0,0
10017,eep-train-simulator-mission,EEP Train Simulator Mission,,9/12/2016,FALSE,8/28/2019 22:14,http://train-simulator.trendverlag.com,0,0,0,0,0,334,0,0,PC,Trend Redaktions- und Verlagsgesellschaft mbH,Strategy||Simulation,Trend Redaktions- und Verlagsgesellschaft mbH,,0,3,0,0,0,0
100170,port-blackfire,Port Blackfire,,5/10/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,204,0,0,PC||macOS,nemonio,Adventure,,,0,0,0,0,0,0
100171,frost-final-demo,Frost Final Demo,,9/29/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,156,0,0,PC,SpaceDogGames,Action,,,0,0,0,0,0,0
100172,twirl,Twirl,,1/23/2017,FALSE,7/30/2019 10:13,http://www.kassanity.com,0,0,0,0,1,26,0,1,iOS||PC||macOS||Linux,KasSanity||Heather Robertson,Action||Casual,KasSanity,Everyone 10+,0,0,1,0,0,0
100173,the-rodinia-project-itch,The Rodinia Project (itch),,8/9/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,207,0,0,PC,Aegon Games,Puzzle,,,0,0,0,0,0,0
100174,onychophora,onychophora,,8/14/2018,FALSE,8/28/2019 23:25,,0,0,0,0,0,111,0,0,PC||macOS||Linux||Web,renato_grottesi,Puzzle,,,0,0,0,0,0,0
100175,bearzerkers-itch,BEARZERKERS (itch),,5/23/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,280,0,0,PC,Wildgrass,Action,,,0,0,0,0,0,0
100176,uncharted-dreams-fate-of-the-miniatures,Uncharted Dreams - Fate of the Miniatures,,4/25/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,79,0,0,PC||Android,Franklin's Ghost,Platformer,,,0,0,0,0,0,0
100177,fear-of-vengeance,FEAR OF VENGEANCE,,7/14/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,143,0,0,PC,Usamahsnakeeater,,,,0,0,0,0,0,0
100178,steamedhamsexe,SteamedHams.exe,,1/16/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,27,0,0,PC,MonsterJail,,,,0,0,0,0,0,0
100179,the-attics-a-dungeon,The Attic's a Dungeon ?!,,2/27/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,99,0,0,PC||macOS,Martian's Parlor Entertainment,Adventure,,,0,0,0,0,0,0
10018,gravity-sketch-vr,Gravity Sketch VR,,,FALSE,1/9/2019 12:41,http://gravitysketch.com,0,0,5,0,0,108,0,0,PC,Gravity Sketch,,Gravity Sketch,,0,4,0,0,0,0
100180,defend-felinearth-itch,Defend Felinearth (itch),,6/1/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,161,0,0,PC,SlimeG,Shooter,,,0,0,0,0,0,0
100182,get-well-soon,Get Well Soon,,5/29/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,16,0,0,Web,shabby,Puzzle,,,0,0,0,0,0,0
100183,magnetic,Magnetic,,7/17/2017,FALSE,6/18/2019 5:38,,0,0,0,0,0,34,0,0,PC||macOS||Android||Web,ProdigalSon||Drums,Puzzle,,,0,5,0,0,0,0
100185,burrowed-time,BURROWED TIME,,12/4/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,12,0,0,PC||macOS,ENDESGA,Action,,,0,0,0,0,0,0
100186,lovely-anemone,Lovely Anemone,,1/30/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,180,0,0,PC||macOS,Luscious Spirit Studios,,,,0,0,0,0,0,0
100187,empress,Empress,,12/9/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,212,0,0,PC,ashwood,RPG,,,0,0,0,0,0,0
100188,blood-alloy-reborn-itch,Blood Alloy: Reborn (itch),,6/23/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,171,0,0,PC,SuppressiveFireGames,Action,,,0,0,0,0,0,0
100189,dungeons-clicks,Dungeons & Clicks,,4/14/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,20,0,0,Web,saucygames,Action,,,0,0,0,0,0,0
10019,amazing-frog,Amazing Frog?,,11/21/2014,FALSE,8/28/2019 22:14,http://www.fayju.com,0,0,6,0,4,335,0,4,iOS||Linux||PC||macOS,Fayju,Action||Adventure||Indie,Fayju,Everyone 10+,1,15,1,0,1,0
100190,soul-of-the-sword,Soul of the Sword,,4/20/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,111,0,0,PC,B Studios,Platformer,,,0,0,0,0,0,0
100191,star-billions,Star Billions,,4/7/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,128,0,0,PC,catchandrelease,Adventure,,,0,0,0,0,0,0
100192,lil-blue-buddy-itch,Lil' Blue Buddy (itch),,1/22/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,160,0,0,PC||macOS||Linux,Emerald Interactive Games,,,,0,0,0,0,0,0
100193,drop-kick,Drop Kick,,11/25/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,10,0,0,Web,st33d,Puzzle,,,0,0,0,0,0,0
100194,foggy-road,Foggy Road,,4/9/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,18,0,0,Web,Blue Glasses Publishing||Lucky 3 Studios,Adventure,,,0,0,0,0,0,0
100195,elemental-mages,Elemental Mages,,8/15/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,41,0,0,PC||Linux,themightyglider,Action,,,0,0,0,0,0,0
100196,a-cosmic-forest,A Cosmic Forest,,7/7/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,37,0,0,PC||macOS||Linux,Titouan Millet,,,,0,0,0,0,0,0
100197,seed-of-corruption,Seed of Corruption,,12/3/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,71,0,0,PC,bgra12,Adventure,,,0,0,0,0,0,0
100198,the-sheriff,The Sheriff,,4/16/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,59,0,0,PC||Web,PhoenixBoltS,RPG,,,0,0,0,0,0,0
100199,hand-and-hand,Hand and Hand,,11/17/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,47,0,0,PC||macOS,raghaaav,,,,0,0,0,0,0,0
1002,fastar,Fastar!,,7/30/2010,FALSE,4/3/2020 2:14,http://catinaboxgames.com/,0,0,0,0,0,149,0,0,iOS,Cat in a Box Games,RPG,Cat in a Box Games,,0,0,0,0,0,0
10020,arizona-sunshine,Arizona Sunshine,81,12/6/2016,FALSE,6/26/2020 22:22,http://www.arizona-sunshine.com,3.76,4,3,87,42,605,0,42,PC||PlayStation 4,Vertigo Games||Jaywalkers Interactive,Action||Adventure||Indie,Vertigo Games,Adults Only,13,294,23,8,17,2
100200,awpg,AwPG,,5/13/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,80,0,0,PC,Akadeax,RPG,,,0,0,0,0,0,0
100201,petricine,Petricine,,4/24/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,44,0,0,PC||macOS,Korigame,Simulation,,,0,0,0,0,0,0
100202,youre-my-hero,You're My Hero,,6/17/2017,FALSE,1/9/2019 12:41,,0,0,0,0,0,253,0,0,PC||Linux,Stand Off Software,Adventure,,,0,0,0,0,0,0
100203,episode-3,Episode 3,,8/30/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,241,0,0,PC,MattiasGustavsson,Platformer,,,0,0,0,0,0,0
100204,psycho-strafe,PSYCHO STRAFE,,11/15/2014,FALSE,1/9/2019 12:41,,0,0,0,0,0,55,0,0,PC||macOS||Linux,xra,Shooter,,,0,0,0,0,0,0
100205,titonic-fisherman,TITONIC FISHERMAN,,4/24/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,16,0,0,Web,Froach Club,,,,0,0,0,0,0,0
100206,one-hit-ko-early-prototype,One Hit KO (EARLY PROTOTYPE),,2/1/2016,FALSE,8/28/2019 23:25,,0,0,0,0,0,275,0,0,PC,santiagoc,Action||Fighting,,,0,0,0,0,0,0
100207,clearing-your-name,Clearing Your Name,,8/18/2018,FALSE,8/28/2019 23:25,,0,0,0,0,0,98,0,0,Web,DaneAsmund,,,,0,0,0,0,0,0
100208,taquito-tower-the-burrito-galaxy-bean-saga-30x6,TAQUITO TOWER: THE BURRITO GALAXY BEAN SAGA 30X6,,12/28/2013,FALSE,1/9/2019 12:41,,0,0,0,0,0,40,0,0,,swackSoft softWorks workShop,Adventure,,,0,0,0,0,0,0
100209,hashiru,Hashiru,,12/19/2015,FALSE,1/9/2019 12:41,,0,0,0,0,0,41,0,0,PC,trg601,Adventure,,,0,0,0,0,0,0
10021,echo-lake,Echo Lake,,1/27/2017,FALSE,8/28/2019 22:14,http://www.echolakegame.com,0,0,6,0,0,159,0,1,PC,Capsule Three,Adventure||Indie,Capsule Three,,0,8,0,0,0,0
100210,fyre,Fyre,,8/19/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,46,0,0,PC,Raindrinker,Adventure||Sports,,,0,0,0,0,0,0
100211,dandelion-atwood-deng,Dandelion (Atwood Deng),,8/17/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,55,0,0,Android,Atwood Deng,Puzzle,,,0,0,0,0,0,0
100212,paintingsini,paintings.ini,,8/9/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,101,0,0,PC||macOS,lazlo,,,,0,0,0,0,0,0
100213,gambling-guns,Gambling Guns,,4/24/2018,FALSE,1/9/2019 12:41,,0,0,0,0,0,57,0,0,PC,Jerementor,Action,,,0,0,0,0,0,0
100214,little-tokyo,Little Tokyo,,12/13/2016,FALSE,1/9/2019 12:41,,0,0,0,0,0,53,0,0,Web,FlyingFlambe,Simulation,,,0,0,0,0,0,0
